1;1;
3;1;
6;1;
11;1;
19;1;
32;1;
53;1;
87;1;
142;2;
231;3;
375;4;
608;5;
985;7;
1595;11;
2582;17;
4179;28;
6763;54;
10944;94;
17709;166;
28655;271;
28656;271;
28658;271;
28661;271;
28666;271;
28674;271;
28687;271;
28708;272;
28742;272;
28797;274;
28886;275;
29030;277;
29263;280;
29640;284;
30250;291;
31237;299;
32834;313;
35418;335;
39599;378;
46364;430;
57310;527;
57311;527;
57313;527;
57316;527;
57321;527;
57329;527;
57342;527;
57363;528;
57397;528;
57452;529;
57541;530;
57685;531;
57918;533;
58295;536;
58905;542;
59892;551;
61489;563;
64073;587;
68254;626;
75019;682;
85965;776;
85966;776;
85968;776;
85971;776;
85976;776;
85984;776;
85997;776;
86018;776;
86052;776;
86107;777;
86196;778;
86340;779;
86573;782;
86950;785;
87560;790;
88547;799;
90144;813;
92728;831;
96909;870;
103674;931;
114620;1033;
114621;1033;
114623;1033;
114626;1033;
114631;1033;
114639;1033;
114652;1033;
114673;1033;
114707;1034;
114762;1034;
114851;1035;
114995;1037;
115228;1039;
115605;1043;
116215;1050;
117202;1061;
118799;1080;
121383;1107;
125564;1140;
132329;1198;
143275;1301;
143276;1301;
143278;1301;
143281;1301;
143286;1301;
143294;1301;
143307;1301;
143328;1302;
143362;1302;
143417;1302;
143506;1303;
143650;1304;
143883;1306;
144260;1309;
144870;1314;
145857;1322;
147454;1336;
150038;1361;
154219;1392;
160984;1454;
171930;1549;
171931;1549;
171933;1549;
171936;1549;
171941;1549;
171949;1549;
171962;1549;
171983;1549;
172017;1550;
172072;1550;
172161;1551;
172305;1552;
172538;1554;
172915;1557;
173525;1562;
174512;1569;
176109;1583;
178693;1608;
182874;1645;
189639;1732;
200585;1868;
200586;1868;
200588;1868;
200591;1868;
200596;1868;
200604;1868;
200617;1868;
200638;1869;
200672;1869;
200727;1869;
200816;1870;
200960;1871;
201193;1873;
201570;1877;
202180;1883;
203167;1893;
204764;1915;
207348;1957;
211529;2024;
218294;2141;
229240;2283;
229241;2283;
229243;2283;
229246;2283;
229251;2283;
229259;2283;
229272;2283;
229293;2284;
229327;2284;
229382;2285;
229471;2287;
229615;2289;
229848;2292;
230225;2297;
230835;2303;
231822;2315;
233419;2335;
236003;2365;
240184;2424;
246949;2485;
257895;2603;
257896;2603;
257898;2604;
257901;2604;
257906;2604;
257914;2604;
257927;2604;
257948;2604;
257982;2605;
258037;2605;
258126;2606;
258270;2608;
258503;2611;
258880;2616;
259490;2629;
260477;2649;
262074;2677;
264658;2708;
268839;2750;
275604;2823;
286550;2943;
